ticker,strategy_no,condition,scan_token,horizon,scan_kind,delivered_threshold,threshold,full_avg,full_trades,full_hit,full_std,test_avg,test_trades,test_hit,test_std
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.0,0.9631948211366345,34,0.7352941176470589,2.2720577659056724,1.525418861084563,17,0.8235294117647058,2.926760422503732
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.5,,0,,,,0,,
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,2.0,,0,,,,0,,
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.18756990867862774,454,0.6013215859030837,1.5337187954933396,0.4694091641039722,67,0.7014925373134329,1.961302660050008
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.4525320198282627,193,0.6632124352331606,1.8153641839331234,0.5220552663904051,50,0.64,2.228565044738132
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.22465910504025907,66,0.6363636363636364,1.3437784783162088,0.3473864371837979,29,0.6551724137931034,1.1761921547284384
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.10973536095835253,32,0.5625,1.1491551901114285,0.1027126526407024,21,0.5238095238095238,1.2343991811472321
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
LGPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,0.5,0.6223005493729767,145,0.6896551724137931,2.011492468111902,0.8174162256910805,31,0.6774193548387096,2.7120343983503323
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.0,0.9585895129378137,34,0.7352941176470589,2.2759347109391177,1.520744160641002,17,0.8235294117647058,2.9327437260945834
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.5,,0,,,,0,,
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,2.0,,0,,,,0,,
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.18161112695300888,454,0.5991189427312775,1.5335340938273554,0.4645600389285858,67,0.7014925373134329,1.9610069653416744
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.4481961876690473,193,0.6632124352331606,1.8150486859911341,0.5162568231335469,50,0.64,2.22766366909136
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.21996995879453937,66,0.6363636363636364,1.342798246805039,0.3406134985952106,29,0.6551724137931034,1.1754887572318915
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.10257341866450063,32,0.5625,1.1476081789091652,0.09457299782075858,21,0.5238095238095238,1.2327181927544777
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
LGPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,0.5,0.4500829303117665,142,0.647887323943662,1.7976234324415554,0.42563058290777633,31,0.5806451612903226,1.9405910682319039
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.0,0.5498613621222616,34,0.5882352941176471,1.5780516825048778,0.973129499979863,17,0.6470588235294118,1.9873647978129527
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.5,,0,,,,0,,
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,2.0,,0,,,,0,,
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.19291263156971697,357,0.5994397759103641,1.3867456770794806,0.32522667206859524,67,0.6567164179104478,1.373313545740409
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.44511963354951023,186,0.6344086021505376,1.686546295358776,0.3861065340849544,50,0.66,1.565775738455838
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.18020349674511485,67,0.6567164179104478,1.1332931497055914,0.437503888105251,29,0.7931034482758621,0.7012551900402333
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.33758688771725437,32,0.6875,0.7906455039573527,0.49253447735992706,21,0.7619047619047619,0.7758417650080032
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,0.5,0.4492830489778721,140,0.6357142857142857,1.810558469145269,0.4202895342762797,31,0.5806451612903226,1.9379097441233115
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.0,0.5452949494603149,34,0.5882352941176471,1.57553769563618,0.9679605857393798,17,0.6470588235294118,1.9846952694981037
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,1.5,,0,,,,0,,
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,XLV_down,1,threshold,0.0,2.0,,0,,,,0,,
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.20610237568381554,306,0.5882352941176471,1.4809440707284702,0.31981931561403226,67,0.6567164179104478,1.3717238914101675
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.4386915466404039,170,0.6352941176470588,1.6941427605723627,0.3810326181666535,50,0.66,1.5637844532612721
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.23999330932418794,63,0.6507936507936508,0.7430883738026154,0.43398820538451416,29,0.7931034482758621,0.7016722794420348
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.3339162548606941,32,0.6875,0.7916038530649548,0.48932065340439285,21,0.7619047619047619,0.7767276797966469
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
LVPSX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,0.5,0.07407817395201866,872,0.5321100917431193,2.003122050180905,0.54817164725121,102,0.6274509803921569,1.798519634705788
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,1.0,0.3174785620044879,533,0.549718574108818,2.2685449861713085,0.6103478563733435,52,0.6538461538461539,1.6078196234595563
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,1.5,0.14777979399435082,157,0.5414012738853503,2.4031331931502047,0.8156011157824161,21,0.6666666666666666,1.8591232177995864
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,2.0,0.23777123077625584,78,0.5769230769230769,3.828224387915072,0.8351650447789717,11,0.7272727272727273,2.286813344052035
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,2.5,2.3808835648985505,4,1.0,1.3364557281599807,2.7682401197824187,3,1.0,1.3337542001165141
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,XLU_big_down,3,threshold,1.0,3.0,,0,,,,0,,
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,ext_vix_close_up,3,threshold,0.0,0.5,0.3174785620044879,533,0.549718574108818,2.2685449861713085,0.6103478563733435,52,0.6538461538461539,1.6078196234595563
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,ext_vix_close_up,3,threshold,0.0,1.0,0.3174785620044879,533,0.549718574108818,2.2685449861713085,0.6103478563733435,52,0.6538461538461539,1.6078196234595563
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,ext_vix_close_up,3,threshold,0.0,1.5,0.3174785620044879,533,0.549718574108818,2.2685449861713085,0.6103478563733435,52,0.6538461538461539,1.6078196234595563
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,ext_vix_close_up,3,threshold,0.0,2.0,0.3174785620044879,533,0.549718574108818,2.2685449861713085,0.6103478563733435,52,0.6538461538461539,1.6078196234595563
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,0.5,0.06348773478777066,778,0.5334190231362468,2.0311570621919275,0.5443479913644841,102,0.6274509803921569,1.7986271281957442
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,1.0,0.3074413763201192,529,0.5500945179584121,2.2166926088759995,0.6067705836056779,52,0.6538461538461539,1.6080457214930723
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,1.5,0.1441799967448809,157,0.5414012738853503,2.403616908933096,0.8116585417065727,21,0.6666666666666666,1.8592522377556857
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,2.0,0.23199350672555377,78,0.5769230769230769,3.82513972076523,0.8303610817186424,11,0.7272727272727273,2.286502455921366
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,2.5,2.3742705807155753,4,1.0,1.3315438831433386,2.7609075693370824,3,1.0,1.3276237054537765
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,XLU_big_down,3,threshold,1.0,3.0,,0,,,,0,,
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,ext_vix_20dvol_up,3,threshold,0.0,0.5,0.3074413763201192,529,0.5500945179584121,2.2166926088759995,0.6067705836056779,52,0.6538461538461539,1.6080457214930723
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,ext_vix_20dvol_up,3,threshold,0.0,1.0,0.3074413763201192,529,0.5500945179584121,2.2166926088759995,0.6067705836056779,52,0.6538461538461539,1.6080457214930723
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,ext_vix_20dvol_up,3,threshold,0.0,1.5,0.3074413763201192,529,0.5500945179584121,2.2166926088759995,0.6067705836056779,52,0.6538461538461539,1.6080457214930723
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,ext_vix_20dvol_up,3,threshold,0.0,2.0,0.3074413763201192,529,0.5500945179584121,2.2166926088759995,0.6067705836056779,52,0.6538461538461539,1.6080457214930723
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,0.5,0.16894622522425048,1077,0.5580315691736305,1.6645772780043793,0.3008637743812839,67,0.6268656716417911,1.4433750326198382
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,1.0,0.2565866645414507,750,0.58,1.793862483812464,0.29424824843402025,34,0.5882352941176471,1.6562409201407515
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,1.5,0.26073528577135213,474,0.5759493670886076,2.009563547975183,0.262868085774586,25,0.6,1.8348084459689051
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,2.0,0.3023782544178928,273,0.5897435897435898,2.145138632724325,0.3671363817558234,15,0.7333333333333333,2.0385260889917425
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,2.5,0.31380360200000923,155,0.5935483870967742,2.037512491500256,-0.24274640681734416,7,0.7142857142857143,2.7124043343296065
OTPIX,1,combo_XLF_big_down__self_down,XLF_big_down,1,threshold,1.0,3.0,0.37538851993526773,71,0.6197183098591549,2.455205256425809,-0.8602361864039724,4,0.75,3.5135350955833466
OTPIX,1,combo_XLF_big_down__self_down,self_down,1,threshold,0.0,0.5,0.2679735070445013,647,0.5734157650695518,1.8551262913016657,0.4156603294875544,27,0.5925925925925926,1.7618653891499905
OTPIX,1,combo_XLF_big_down__self_down,self_down,1,threshold,0.0,1.0,0.3251349532011794,497,0.5694164989939637,1.9340268894906312,0.44883192743136496,24,0.625,1.8227611129076142
OTPIX,1,combo_XLF_big_down__self_down,self_down,1,threshold,0.0,1.5,0.3632904088058852,365,0.5863013698630137,2.0443564628509874,0.278142711643835,18,0.5555555555555556,2.03399841718603
OTPIX,1,combo_XLF_big_down__self_down,self_down,1,threshold,0.0,2.0,0.444399811325443,226,0.5752212389380531,2.2860663855548626,0.3485700735653236,14,0.6428571428571429,2.245814755349533
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,IWM_down,1,threshold,0.0,0.5,0.4693302391161483,176,0.6534090909090909,2.015707812243015,0.8983400886949217,31,0.7419354838709677,2.623620319986061
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,IWM_down,1,threshold,0.0,1.0,0.8803064232542611,62,0.7258064516129032,2.671321663433465,1.3535816994017411,20,0.85,3.1243923994561587
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,IWM_down,1,threshold,0.0,1.5,0.7922774573167547,28,0.7142857142857143,2.79029455469476,1.3421710984751776,16,0.8125,3.495650610165934
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,IWM_down,1,threshold,0.0,2.0,,0,,,,0,,
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.10138393354179022,591,0.5922165820642978,2.623574082276594,0.40239272379645047,61,0.6229508196721312,2.190237108581178
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.3476785010318912,301,0.6112956810631229,1.818262822839463,0.49083075645867147,47,0.6170212765957447,2.4331781056404713
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.4169138945865674,94,0.6063829787234043,1.9688566247942598,0.4531214202026475,28,0.6428571428571429,1.2918122077885086
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.608390490356284,25,0.68,1.0816670807574973,0.6669392646621769,16,0.625,1.1423529583779977
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,0.5,0.16185286989018455,581,0.5748709122203098,1.1275564497946202,0.391503130290756,68,0.6470588235294118,1.0451971422449415
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,1.0,0.25603814487457377,257,0.6108949416342413,1.1044158681007723,0.3865404175633149,40,0.65,0.9866962205028148
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,1.5,0.47421063459349544,78,0.7307692307692307,1.263599490947086,0.9018762967510818,20,0.85,0.8667474184042464
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,2.0,0.6708677133222333,1,1.0,,0.6708677133222333,1,1.0,
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,2.5,,0,,,,0,,
PHPIX,2,combo_GLD_big_up__self_down,GLD_big_up,3,threshold,1.0,3.0,,0,,,,0,,
PHPIX,2,combo_GLD_big_up__self_down,self_down,3,threshold,0.0,0.5,0.33737498437358615,181,0.6353591160220995,1.136532623794398,0.522795129841007,30,0.7,0.9913552031657441
PHPIX,2,combo_GLD_big_up__self_down,self_down,3,threshold,0.0,1.0,0.5135756550391061,90,0.7,1.1925605727230664,0.6620142659684752,22,0.7727272727272727,0.9867561066881101
PHPIX,2,combo_GLD_big_up__self_down,self_down,3,threshold,0.0,1.5,0.2598307280606495,30,0.6,1.012843375700453,0.5788306746778785,18,0.7222222222222222,0.998527785258437
PHPIX,2,combo_GLD_big_up__self_down,self_down,3,threshold,0.0,2.0,,0,,,,0,,
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,0.5,0.6340409184978615,274,0.5620437956204379,3.4480126148783117,0.8238160196227272,27,0.5925925925925926,3.2421786502656027
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,1.0,0.8054489168153944,122,0.5655737704918032,3.5583051044695515,0.8249342891118928,17,0.5882352941176471,2.3421542809313407
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,1.5,0.9912128224568659,32,0.5625,3.423636157094702,0.7282536707752589,10,0.6,2.206073417057185
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,2.0,,0,,,,0,,
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,0.5,0.2505590415393089,1044,0.524904214559387,3.959524454243042,0.09112416766887517,71,0.5633802816901409,3.7534305250302347
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,1.0,0.34881904159285315,827,0.5429262394195888,4.1161136965477665,0.5677011093353251,58,0.6206896551724138,3.40820355224521
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,1.5,0.4111508542449116,656,0.5396341463414634,4.33389090823826,0.5020935034393971,46,0.6304347826086957,3.454648266874299
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,2.0,0.5729399031604261,521,0.5527831094049904,4.637091102138066,0.3892610369323368,42,0.6190476190476191,3.5207986466283034
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,2.5,0.5570624053071608,409,0.5599022004889975,4.395005557111413,0.43174551113855597,33,0.6363636363636364,3.6118571591865494
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,3.0,0.24530195391514992,324,0.558641975308642,3.6819494722236703,0.4486278003893144,31,0.6451612903225806,3.7152527541387794
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,3.5,0.11553757710986019,233,0.5236051502145923,3.6808436701968135,0.6654516285583051,25,0.64,3.2138072723486455
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,4.0,-0.23560711652106744,160,0.46875,3.8243535431813296,0.27666332909346497,10,0.6,4.448941871677625
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,0.5,,0,,,,0,,
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,1.0,,0,,,,0,,
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,1.5,,0,,,,0,,
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,2.0,,0,,,,0,,
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,8.0,0.3641556358928234,549,0.5591985428051002,2.001636139756897,1.4056268199705297,55,0.6909090909090909,2.6983956476838604
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,8.5,0.3741964236020716,519,0.558766859344894,2.0065044517900006,1.4207119255265632,53,0.6792452830188679,2.744395029294834
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,9.0,0.39070704499782816,514,0.556420233463035,2.0174524864108427,1.3611362304449317,50,0.66,2.8138598379139785
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,9.5,0.3897212200975094,502,0.5577689243027888,2.0172068681833357,1.289157100817783,49,0.6530612244897959,2.7961249755399145
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,10.0,0.38886126059972764,483,0.556935817805383,2.0278796719436056,1.2739301686274491,48,0.6458333333333334,2.823660596524152
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,10.5,0.384447122038726,462,0.5562770562770563,2.0366923847090246,1.311354209120307,47,0.6595744680851063,2.842129177589673
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,11.0,0.3317724618948245,426,0.5469483568075117,2.035401131197293,1.2815971232017838,46,0.6521739130434783,2.8661228294136465
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,11.5,0.35650281115027255,420,0.5547619047619048,2.032630268724523,1.2815971232017838,46,0.6521739130434783,2.8661228294136465
PMPIX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,12.0,0.36116443853379815,399,0.5538847117794486,2.0411075970755443,1.2244310824492202,43,0.627906976744186,2.954190625059729
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,0.5,0.6301292656566754,274,0.5583941605839416,3.4604778911243255,0.8190371016784638,27,0.5925925925925926,3.2430884755297598
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,1.0,0.7646688308281625,121,0.5619834710743802,3.5489838694317224,0.8213592551732368,17,0.5882352941176471,2.3433220410373288
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,1.5,0.6803741479023864,31,0.5483870967741935,3.011802313987027,0.7208476904691817,10,0.6,2.20826600020987
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,ext_sect_rotation_up,1,threshold,0.0,2.0,,0,,,,0,,
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,0.5,0.24251003185762848,1047,0.5205348615090736,3.9580224627796996,0.08764779688104135,71,0.5633802816901409,3.753041148696712
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,1.0,0.34512823770908796,827,0.5392986698911729,4.119191656180199,0.5640552104762119,58,0.6206896551724138,3.4081046865368676
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,1.5,0.4180549585497773,656,0.5411585365853658,4.33549127923155,0.5255587996592379,47,0.6382978723404256,3.4225742177624157
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,2.0,0.5827151396860079,525,0.5542857142857143,4.6275229287155675,0.38540613692417336,42,0.6190476190476191,3.5212934045551894
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,2.5,0.5671107641024137,408,0.5612745098039216,4.4019828630870395,0.42833408718048416,33,0.6363636363636364,3.612168542583252
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,3.0,0.26270671926269323,324,0.5617283950617284,3.699292513048133,0.44519316243153284,31,0.6451612903225806,3.7156312096236213
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,3.5,0.04668342110995447,230,0.5173913043478261,3.655791787222497,0.6620751518022984,25,0.64,3.214014869301118
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,self_big_down,1,threshold,2.0,4.0,-0.2107993344119551,140,0.4714285714285714,3.879457844733842,4.56081081081081,1,1.0,
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,0.5,,0,,,,0,,
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,1.0,,0,,,,0,,
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,1.5,,0,,,,0,,
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,TIP_up,3,threshold,0.0,2.0,,0,,,,0,,
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,8.0,0.39100906206212166,549,0.5591985428051002,2.14664840338331,1.4014963211440137,55,0.6909090909090909,2.6980708710026553
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,8.5,0.4026883451138889,519,0.558766859344894,2.1592517145285868,1.4165993883962165,53,0.6792452830188679,2.7440731073444167
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,9.0,0.41953744687932804,514,0.556420233463035,2.1706245313628707,1.3569663804547858,50,0.66,2.813537739256431
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,9.5,0.41933821720615994,502,0.5577689243027888,2.173928879479536,1.2850461812678478,49,0.6530612244897959,2.795871487664227
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,10.0,0.41964500426437856,483,0.556935817805383,2.189823093672191,1.2697700762237496,48,0.6458333333333334,2.8233909473394125
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,10.5,0.4168614971355246,462,0.5562770562770563,2.2051233660965592,1.307156627431964,47,0.6595744680851063,2.841879656796312
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,11.0,0.3672771891670817,426,0.5469483568075117,2.218636358211013,1.2774091807621968,46,0.6521739130434783,2.8658747067655668
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,11.5,0.3924819962928717,420,0.5547619047619048,2.2183613275296934,1.2774091807621968,46,0.6521739130434783,2.8658747067655668
PMPSX,3,combo_TIP_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,3,threshold,10.0,12.0,0.39936739277509187,399,0.5538847117794486,2.235389274114894,1.2203331325516635,43,0.627906976744186,2.9539500473871105
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,GDX_up,1,threshold,0.0,0.5,-0.19815468779256845,164,0.4817073170731707,5.081001458349176,-5.712336237568028e-05,74,0.5135135135135135,1.3740921963191959
